Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3UULkHdmLDqBDPmBYltoRE,"Metalingus","One Day Remains","Alter Bridge",2004-08-10,259959,69,false,,2020-02-04T01:41:05Z,"post-grunge,metal alternativo,hard rock","The Bicycle Music Company",0.496,0.981,8,-3.268,1,0.108,0.00000933,0,0.0958,0.163,109.905,4
spotify:track:3YNkyMBmgxqqyVypQPweIS,"Who Do You Trust?","Who Do You Trust?","Papa Roach",2019-01-18,196863,0,false,,2020-02-04T01:30:27Z,"nu metal,rap metal,metal alternativo,rap rock,rock","Eleven Seven Music",0.582,0.936,2,-3.427,1,0.0382,0.0482,0.00000913,0.341,0.372,102.019,4
spotify:track:1RcABeMCAH0UQi0yF4drXj,"Cut the Cord","Cut the Cord","Shinedown",2015-06-29,224596,45,false,,2020-02-04T01:21:11Z,"post-grunge,metal alternativo,rock","Atlantic Records",0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,4
spotify:track:0KebmOBpkSM12X9uKuY2kI,"Champagne & Reefer","Black to Blues","Black Stone Cherry",2017-09-29,224120,0,false,,2020-02-04T01:08:42Z,"southern rock,post-grunge,hard rock","Mascot Records",0.371,0.935,7,-2.44,1,0.0545,0.0000162,0.371,0.358,0.659,88.522,4
spotify:track:71KtwiEpzcn9WxwlaS7ZJY,"Enjoy the Silence - cover version","Karmacode","Lacuna Coil",2006,245573,54,false,,2020-02-03T23:16:45Z,"metal gótico,metal sinfônico,rock gótico,metal","Century Media",0.503,0.667,11,-6.831,0,0.0285,0.000984,0.027,0.229,0.101,113.018,4
spotify:track:1LwS1Wh33VQAsqMhw6Sl0f,"Year of the Tiger","Year of the Tiger","Myles Kennedy",2018-03-09,220790,33,false,,2020-01-24T18:57:21Z,"","Napalm Records",0.47,0.934,9,-4.565,0,0.0614,0.0015,0.000022,0.109,0.432,83.524,4
spotify:track:24Hrmd0a5IJZFK0L1g3ZJh,"El Paso Sugar","Higher Ground","Lance Lopez",2007-05-21,342146,26,false,,2020-01-24T17:01:34Z,"blues rock,blues moderno,blues,southern rock","Grooveyard Records",0.241,0.808,2,-6.398,1,0.0451,0.0225,0.0187,0.128,0.602,179.771,4
spotify:track:40925eQsYNipgixK9UGHxw,"You Can't Save Me","The Essential Richie Kotzen","Richie Kotzen",2014-09-02,257706,0,false,,2020-01-24T03:43:08Z,"blues rock,funk rock,blues moderno","Loud & Proud Records",0.607,0.478,4,-5.774,0,0.0441,0.108,0.000243,0.104,0.358,135.731,4
spotify:track:28EK0dJXBt7xSj0n89lIII,"Last Chance","Black Magic","Jared James Nichols",2018-01-26,169178,9,false,,2020-01-24T01:44:25Z,"blues moderno,blues rock,funk rock,blues","Old Glory LLC",0.435,0.92,0,-6.263,1,0.0847,0.000281,0.00585,0.454,0.51,161.165,4
spotify:track:211wEoUVThC6SoFSYLKUHa,"Steep Climb","Good for Sumthin'","Eric Gales;Zakk Wylde",2014-10-28,326013,38,false,,2020-01-24T00:58:45Z,"blues moderno,blues rock,blues","Cleopatra Records",0.482,0.822,11,-7.153,1,0.0589,0.00344,0.013,0.17,0.562,78.98,4
spotify:track:0Q8IxQDgQ1Yyz7rBP8dUHg,"Redemption","Redemption","Joe Bonamassa",2018-09-21,357093,34,false,,2020-01-24T00:55:13Z,"blues,blues rock,blues moderno,blues clássico","J&R Adventures",0.431,0.69,7,-7.42,1,0.0338,0.073,0.0591,0.293,0.192,148.335,4
spotify:track:5vM4AGcUW75Yhcf9qX7h7Y,"Built For Comfort","Built for Comfort","Black Stone Cherry",2017-07-27,264280,0,false,,2020-01-24T00:45:30Z,"southern rock,post-grunge,hard rock","Mascot Records",0.333,0.88,0,-3.08,1,0.0963,0.000455,0.135,0.33,0.49,162.838,4
spotify:track:30CnvMgamyV8oWQEwyCqsq,"A Million Miles Away","Tattoo (Remastered 2017)","Rory Gallagher",1973-11-11,415900,52,false,,2020-01-22T21:54:32Z,"blues rock,blues,blues moderno,blues clássico","UMC (Universal Music Catalogue)",0.498,0.654,2,-10.398,0,0.0381,0.00829,0.00595,0.417,0.608,135.805,4
spotify:track:7jKuO8ZgQibBtlpernJh1Y,"Rock Me Baby","White Hot Blues","Johnny Winter",1969,228826,39,false,,2020-01-13T23:47:13Z,"blues,blues rock,blues clássico,blues moderno,southern rock","Columbia/Legacy",0.281,0.798,4,-8.714,0,0.0827,0.494,0.192,0.11,0.704,190.763,4
spotify:track:3uDNzcGyRINKSFedKCvEwB,"Firepower","Firepower","Judas Priest",2018-03-09,207432,49,false,,2020-01-11T00:29:04Z,"heavy metal,metal,hard rock,glam metal","Columbia",0.482,0.958,10,-6.149,0,0.0552,0.0000323,0.259,0.11,0.573,95.013,4
spotify:track:73dS5HqAOqiq6GJ6XnYLQo,"Sleeping Dogs (feat. Corey Taylor)","Book of Shadows II (Bonus Track Edition)","Zakk Wylde;Corey Taylor",2016-05-06,276400,0,false,,2020-01-11T00:24:59Z,"","eOne Music",0.498,0.776,7,-5.926,0,0.0278,0.0739,0.000696,0.29,0.354,80.982,4
spotify:track:7EFho37SrizYaQ2NVxLejd,"Skin O' My Teeth - 2004 Remastered","Countdown To Extinction (Expanded Edition - Remastered)","Megadeth",1992-07-14,195826,52,false,,2020-01-11T00:18:24Z,"thrash metal,metal,heavy metal,speed metal","Capitol Records",0.55,0.943,7,-6.242,1,0.0601,0.0000254,0.00778,0.0728,0.597,98.587,4
spotify:track:3mtUR8aNUoMblqX49YzVF3,"Life Is Beautiful","Suitcase","Keb' Mo'",2006,256493,45,false,,2020-01-10T01:16:21Z,"blues,blues moderno,country blues,blues rock,blues clássico","Epic/One Haven/Red Ink",0.651,0.462,2,-9.011,1,0.0336,0.81,0.0000033,0.136,0.567,80.289,4
spotify:track:4InlWKR7FptRvXVutgRqNl,"Dirty Low Down And Bad","Martin Scorsese Presents The Blues: Keb' Mo'","Keb' Mo'",1994,187373,31,false,,2020-01-10T00:37:10Z,"blues,blues moderno,country blues,blues rock,blues clássico","Epic/Legacy",0.762,0.468,2,-10.71,1,0.125,0.322,0.0000537,0.113,0.673,108.178,4
spotify:track:41uhnX4iXKPzXTYw0C6Qqp,"Secrets in the Sunset","Community Inn","Goodbye June",2019-10-25,238879,47,false,,2020-01-09T05:00:23Z,"blues rock","Earache Records Ltd",0.636,0.95,6,-3.394,1,0.0843,0.0541,0.000391,0.0625,0.526,129.988,4
spotify:track:6BXztVWo3N8Gm9MpjRYKHf,"Bitter Harvest","Distant Thunder","Black Swamp Water",2018-08-24,359989,30,false,,2020-01-09T04:47:34Z,"southern rock","Mighty Music",0.444,0.892,5,-4.596,1,0.0508,0.0000849,0.00802,0.172,0.508,150.003,4
spotify:track:6aVCLowL8hENDLXFAczI0N,"Song Of Yesterday","Black Country Communion","Black Country Communion",2010-09-21,512773,38,false,,2020-01-09T03:58:26Z,"blues rock,blues moderno,hard rock","J&R Adventures",0.363,0.714,9,-8.045,0,0.0479,0.026,0.517,0.295,0.288,156.045,4
spotify:track:1ZwSCGK7gvosDBvc4zAsJJ,"Hoochie Coochie Man","Black to Blues","Black Stone Cherry",2017-09-29,253960,0,false,,2020-01-08T22:52:13Z,"southern rock,post-grunge,hard rock","Mascot Records",0.472,0.737,1,-4.13,1,0.076,0.000853,0.328,0.319,0.614,100.644,3
spotify:track:4MyhuP2i79j40wXNDdR4zo,"Until I Die","Inglorious","Inglorious",2016-02-19,354773,28,false,,2020-01-08T22:41:05Z,"hard rock,aor,arena rock","Frontiers Records",0.352,0.798,1,-5.974,1,0.0613,0.000362,0.164,0.127,0.133,158.035,4
spotify:track:4zBTpUoxrjVMjEYZECuxRi,"The Great Unknown","Mountain","The Cold Stares",2018-10-31,181440,0,false,,2020-01-08T22:31:26Z,"blues rock,blues moderno,blues,southern rock","Ourfans Records",0.443,0.888,1,-3.333,1,0.0714,0.00071,0.00000491,0.303,0.637,162.067,4
spotify:track:08oXMlk6KRvhcnw8V85bIK,"Losin' Your Mind","Pride and Glory","Pride & Glory",2018-12-21,327826,0,true,,2020-01-07T05:45:50Z,"southern rock","eOne Music",0.335,0.8,2,-4.396,1,0.0385,0.0354,0.0000989,0.282,0.402,150.019,4
spotify:track:5FPf7CMLhoh9IpFtyxCdzO,"Breadfan","The Final - EP","Florence Black",2018-04-20,312083,0,false,,2020-01-07T05:45:08Z,"","Florence Black Records",0.294,0.841,2,-6.434,1,0.0352,0.0000222,0.00531,0.0715,0.102,102.574,4
spotify:track:7DnrADDBDIIXw2ZlU5q49W,"Dumptruck","Tasty Nasty","Wilson",2018-08-24,217720,41,true,,2020-01-05T03:35:00Z,"","RED MUSIC",0.491,0.87,2,-4.327,1,0.0443,0.0000449,0.000145,0.0607,0.21,103.072,4
spotify:track:5ncrAJweQsGKQWOhf2isOK,"I Don't Care Anymore (Acoustic)","I Don't Care Anymore (Acoustic)","HELLYEAH",2016-10-27,247294,0,false,,2020-01-05T03:08:00Z,"groove metal,metal","Eleven Seven Music",0.612,0.919,5,-4.923,1,0.0293,0.00528,0.00000269,0.13,0.772,140.019,4
spotify:track:3VgYGwa03GGyYwKjHtJqrQ,"I Don't Need No Doctor","That's What I Say (Int'l Online/Yahoo Exclusive)","John Scofield;John Mayer",2005-01-01,269840,43,false,,2020-01-03T19:27:54Z,"jazz fusion,jazz,jazz funk,soul jazz,cantor e compositor","Verve",0.663,0.545,11,-8.504,0,0.0733,0.502,0.031,0.0634,0.758,171.006,4
spotify:track:6eHWdmUprcDM3YM8FBbj3O,"I Shot the Sheriff","Live in Italy","Jaco Pastorius;Thomas B;Biréli Lagrène",1998-01-01,631093,26,false,,2020-01-03T17:30:32Z,"jazz fusion,jazz funk,jazz,jazz francês","Jazzpoint Records",0.572,0.414,0,-18.434,1,0.132,0.0285,0.807,0.576,0.595,112.783,3
spotify:track:3WsW8aiLjOwnGvnoIMDkOt,"The Astronomical Fool","The Astronomical Fool","The Hawkins",2018-09-07,219013,19,false,,2019-12-31T01:30:45Z,"","GAIN",0.406,0.649,8,-8.127,0,0.444,0.121,0.00000635,0.0944,0.378,158.826,4
spotify:track:5u26Vc8VVgRtmuAeitApdx,"Nothing but Trouble","Tropical Hazards","The Lazys",2018-05-04,228400,0,false,,2019-12-30T20:06:46Z,"","Golden Robot Records",0.533,0.923,8,-2.766,1,0.0335,0.000525,0.00227,0.0243,0.652,140.102,4
spotify:track:7kJkTFmKYHrp9LT8w0oqpG,"Who Do You Trust?","Who Do You Trust?","Papa Roach",2018-10-05,196863,0,false,,2019-12-30T14:26:05Z,"nu metal,rap metal,metal alternativo,rap rock,rock","Eleven Seven Music",0.582,0.936,2,-3.427,1,0.0382,0.0482,0.00000913,0.341,0.372,102.019,4
spotify:track:1hLebZRSvlJdTQ982UYvcw,"On To The Next","Truth And Lies","Tyler Bryant & the Shakedown",2019-06-28,178786,0,false,,2019-12-30T13:20:55Z,"blues rock,blues moderno,southern rock,blues","Spinefarm Records UK",0.524,0.977,1,-3.192,1,0.0727,0.00971,0.000133,0.269,0.594,82.51,4
spotify:track:5PBP5VRLIf2XfLedZr1suU,"Pipeline","Guitar in the Space Age","Bill Frisell",2014-10-06,426173,36,false,,2019-12-26T23:53:38Z,"jazz,jazz fusion,free jazz","OKEH",0.395,0.691,9,-11.898,0,0.0392,0.385,0.903,0.132,0.0968,128.879,4
spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,"Remedy","Karma and Effect","Seether",2005-01-01,207213,72,false,,2019-12-26T20:41:20Z,"post-grunge,metal alternativo,rock","Fantasy Records",0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,4
spotify:track:0GggMAm0oQANYQKa2p93ux,"Give It Everything You Got","Black Coffee","Beth Hart, Joe Bonamassa",2018-01-26,278257,31,false,,2019-12-24T04:25:25Z,"blues,blues rock,blues moderno,soul blues","J&R Adventures",0.483,0.895,11,-6.51,0,0.0402,0.0068,0.00071,0.307,0.672,168.052,4
spotify:track:0D123zNFzYdUfmKo8n1ccY,"War In My Mind","War In My Mind","Beth Hart",2019-09-27,262396,0,false,,2019-12-24T03:30:13Z,"blues,blues moderno,blues rock","Provogue",0.194,0.392,9,-6.284,0,0.0334,0.532,0.0533,0.113,0.089,73.733,4
spotify:track:0DnGfA1r8pAssJCuq4ojla,"Still Got The Blues","Still Got The Blues","Gary Moore",1990-01-01,370866,70,false,,2019-12-24T02:22:12Z,"blues,blues rock","Virgin Records",0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,3
spotify:track:1jIerjgmmIjYoiRaf0DaM0,"The Ballad of John Henry","The Ballad of John Henry","Joe Bonamassa",2009-02-24,386520,33,false,,2019-12-24T01:49:11Z,"blues,blues rock,blues moderno,blues clássico","J&R Adventures",0.534,0.567,4,-6.858,0,0.0301,0.109,0.00024,0.118,0.18,144.419,4
spotify:track:7dMWiyYYkxNC0mz90Ni9L3,"Blues Walk","Blues Walk","Lou Donaldson",1958,403200,47,false,,2019-12-23T14:32:32Z,"hard bop,jazz,soul jazz,bebop,baladas de jazz,jazz funk,cool jazz","Blue Note Records",0.651,0.252,5,-16.168,0,0.0588,0.804,0.0287,0.0943,0.428,121.263,4
spotify:track:7DuRbuweGD2cpGN74cpPAF,"Stone the Crow","Nola","DOWN",1995-08-29,282506,50,false,,2019-12-10T19:49:57Z,"sludge metal,stoner metal,stoner rock,groove metal,doom metal,metal","EastWest",0.444,0.911,11,-6.117,0,0.0398,0.0139,0.00955,0.0868,0.556,106.437,4
spotify:track:7yqidL1A0Pz68SvDCNE0Vg,"Righteous Days","Righteous Days","The Dead Daisies",2019-10-04,218822,18,false,,2019-12-03T00:12:28Z,"hard rock","Spitfire Music",0.569,0.833,9,-6.404,1,0.0498,0.00197,0.016,0.192,0.604,121.992,4
spotify:track:4gCSY74h2uPDbVWThLatDs,"Big News I","Clutch","Clutch",1995,314826,42,false,,2019-11-23T20:34:55Z,"stoner rock,stoner metal,sludge metal","Atlantic Records",0.565,0.612,3,-9.103,0,0.085,0.0587,0.121,0.65,0.893,81.989,4
spotify:track:3CNVaHOEJiktEnC3POAVN8,"Automatic Fantastic","Jalamanta","Brant Bjork",1999,415466,0,false,,2019-11-23T19:56:49Z,"stoner rock,stoner metal,sludge metal,space rock,rock psicodélico","Heavy Psych Sounds",0.625,0.524,1,-10.965,1,0.046,0.0405,0.927,0.122,0.516,125.348,4
spotify:track:2b76mwuhgTySol1s00AjqO,"Evil - The Weathermaker Vault Series","Evil (The Weathermaker Vault Series)","Clutch",2019-06-10,193105,20,false,,2019-11-23T17:44:08Z,"stoner rock,stoner metal,sludge metal","Weathermaker Music",0.381,0.966,7,-4.786,1,0.0859,0.000468,0.00343,0.236,0.303,96.217,4
spotify:track:2w6HAhlhtJd9mtkGMuFIbj,"Trouble On the Rise","I Am","Blacktop Mojo",2014-06-13,238760,0,false,,2019-11-23T03:03:02Z,"","Blacktop Mojo",0.514,0.893,7,-5.281,1,0.0595,0.001,0.0187,0.111,0.446,159.981,4
spotify:track:6PIT9IUAnHFlQ78tj8rrSy,"Hallowed Be Thy Name","The Blackening","Machine Head",2007,447373,47,false,,2019-11-23T02:23:41Z,"groove metal,metal,nu metal,thrash metal,hard rock,heavy metal","Roadrunner Records",0.364,0.963,11,-4.163,0,0.0961,0.000462,0.144,0.12,0.139,106.006,4
spotify:track:3Rtv6zRNKpeSygXoaF9kCm,"Beyond the Realms of Death","Stained Class","Judas Priest",1978-10-27,409800,54,false,,2019-11-23T02:09:03Z,"heavy metal,metal,hard rock,glam metal","Columbia",0.287,0.716,11,-5.653,0,0.0311,0.0381,0.0000324,0.164,0.544,172.123,4
spotify:track:3eDJXbkSGulxTuB2L7fP9B,"Low Life","Motherbrain","Crobot",2019-08-23,216514,0,false,,2019-11-22T02:23:24Z,"stoner rock","Mascot Records",0.546,0.911,6,-4.801,1,0.062,0.0008,0.0000773,0.131,0.757,76.008,4
spotify:track:2UQWjFMCOWaENx8sf2n5SC,"Where the Wind Blows","Burn the Ships","Blacktop Mojo",2017-03-10,265082,0,false,,2019-11-20T18:25:12Z,"","Cuhmon Records",0.512,0.902,6,-2.974,1,0.0475,0.0000554,0.00143,0.0648,0.664,146.984,4
spotify:track:4u97XuZjqPnLCh7wOZZxNE,"Bitter Harvest","Bitter Harvest","Black Swamp Water",2018-07-27,359989,0,false,,2019-11-20T18:18:04Z,"southern rock","Mighty Music",0.444,0.892,5,-4.596,1,0.0508,0.0000849,0.00802,0.172,0.508,150.003,4
spotify:track:5CQ30WqJwcep0pYcV4AMNc,"Stairway to Heaven - Remaster","Led Zeppelin IV (Deluxe Edition)","Led Zeppelin",1971-11-08,482830,81,false,,2019-11-16T18:25:14Z,"rock clássico,rock,hard rock,rock and roll","Atlantic Records",0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4
spotify:track:5mpUKTdskZea0gStWzeHUZ,"Unsainted","We Are Not Your Kind","Slipknot",2019-08-09,260773,74,true,,2019-11-09T14:58:12Z,"nu metal,metal,metal alternativo,rap metal,heavy metal","Roadrunner Records",0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,4
spotify:track:0OrDZYcvQfQV6vH2qJmaVk,"Keys To The Highway","Delta Crossroads","Robert Lockwood, Jr.",2000-01-01,264440,0,false,,2019-11-06T12:22:59Z,"blues,blues clássico,country blues","Telarc",0.652,0.231,4,-17.689,1,0.0389,0.864,0.0385,0.228,0.508,85.36,4
spotify:track:7D1wLtyGaUppoqMleM6VqT,"Acid Rain","Liquid Tension Experiment 2","Liquid Tension Experiment;John Petrucci;Mike Portnoy;Tony Levin;Jordan Rudess",1999-06-15,396066,43,false,,2019-10-27T17:44:21Z,"metal progressivo,rock progressivo,djent","Magna Carta Records",0.414,0.945,9,-4.66,1,0.0897,0.000333,0.479,0.314,0.565,145.014,4
spotify:track:5Yql4ooghbDqwXIvCGXsdx,"Sympathy For The Devil","Bad Magic","Motörhead",2015,324426,48,false,,2019-10-25T23:14:33Z,"heavy metal,metal,speed metal,hard rock,rock","Motörhead Music",0.558,0.943,1,-6.926,1,0.107,0.000908,0.752,0.078,0.334,119.99,4
spotify:track:5vXgup8xsz2qAd2cySLrBk,"Built For Comfort","Black to Blues","Black Stone Cherry",2017-09-29,264280,0,false,,2019-10-25T23:06:20Z,"southern rock,post-grunge,hard rock","Mascot Records",0.333,0.88,0,-3.08,1,0.0963,0.000455,0.135,0.33,0.49,162.838,4
spotify:track:7GRq9NUgqhxPGUUksX02fk,"Blue on Black","Trouble Is...","Kenny Wayne Shepherd",1997-09-26,333733,64,false,,2019-10-24T00:18:48Z,"blues rock,blues,blues moderno,southern rock","Giant",0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,4
spotify:track:5TX4HB4ndwJCxoD3FWEIQx,"Old Friend","Hittin' the Note","Allman Brothers Band",2003,372560,37,false,,2019-10-22T00:17:43Z,"southern rock,jam band,rock clássico,blues rock,country rock","Peach Records Associates, LLC",0.448,0.42,7,-11.181,1,0.0459,0.536,0.000134,0.0813,0.619,88.86,4
spotify:track:4xkOaSrkexMciUUogZKVTS,"Till I Collapse","The Eminem Show","Eminem;Nate Dogg",2002-05-26,297786,85,true,,2019-10-20T05:30:59Z,"rap,hip hop,g-funk,west coast hip hop,hip hop old school","Eminem Catalog PS",0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4
spotify:track:0L9hT0pfJDBdtg7AAaw5eQ,"Stay","Stay","The Score",2019-05-24,181146,0,false,,2019-10-10T22:08:08Z,"","Republic Records",0.519,0.421,0,-6.386,1,0.0444,0.0018,0,0.0388,0.361,175.933,4
spotify:track:5GYPG4kaMv1nSSQtMca3iM,"Rolling In The Deep - Recorded At Spotify Studios NYC","Spotify Singles","Greta Van Fleet",2018-01-24,237653,0,false,,2019-10-09T00:06:05Z,"rock","Universal Music Group",0.605,0.474,11,-10.1,0,0.0268,0.00554,0.00372,0.0992,0.355,104.99,4
spotify:track:2imkodSyg1hOZwZuE2fJdU,"Chaos And Earthquakes","Chaos And Earthquakes","Nonpoint",2018-06-22,225133,0,false,,2019-10-07T14:33:21Z,"nu metal,rap metal,metal alternativo","Spinefarm Records UK",0.524,0.843,10,-5.578,0,0.0536,0.000417,0.125,0.375,0.212,85.993,4
spotify:track:5cE2nMYDgYj9gqG4KLafKy,"Psycho Killer - Acoustic","Talking Heads '77 (Deluxe Version)","Talking Heads",1977-09-16,258053,0,false,,2019-05-18T17:09:28Z,"new wave,post-punk","Rhino/Warner Records",0.629,0.482,2,-8.447,1,0.051,0.0115,0.0000121,0.167,0.766,123.25,4
spotify:track:52sfkCimUqTPaS8Gu6Ur2a,"Live It Up","Black Dog Barking (Special Edition)","Airbourne",2013-05-21,265086,0,false,,2019-03-21T03:25:10Z,"hard rock","Roadrunner Records",0.369,0.919,3,-4.665,1,0.0381,0.00492,0.727,0.191,0.503,142.982,4
spotify:track:71NvO4cZEmDcVg0s1ryrfg,"Rivalry","Breakin' Outta Hell","Airbourne",2016-09-23,243385,0,false,,2019-03-21T03:01:08Z,"hard rock","Spinefarm Records UK",0.496,0.967,2,-2.523,1,0.0988,0.016,0.0138,0.123,0.241,83.954,4
spotify:track:6hz6lrQtLcxOOjflnYjF9o,"As I Am","Train of Thought","Dream Theater",2003-11-10,467826,56,true,,2019-03-20T23:02:17Z,"metal progressivo,rock progressivo,metal","Elektra Records",0.514,0.95,7,-4.657,1,0.0725,0.0000109,0.0135,0.19,0.149,130.027,4
spotify:track:6J7ah5vhbOXDg4SDdqBjNc,"Heretic's Fork","Requiem","John 5",2008-06-03,231386,11,false,,2019-03-11T13:38:14Z,"","60 cycle hum records",0.493,0.937,0,-4.397,0,0.109,0.000133,0.788,0.222,0.302,125.045,4
spotify:track:5jsDxDkJ1PqyYUWhDMr86B,"Song #3","Hydrograd","Stone Sour",2017-06-30,256533,64,false,,2019-03-02T03:27:19Z,"post-grunge,metal alternativo,nu metal","Roadrunner Records",0.481,0.945,1,-5.468,1,0.0813,0.00264,0,0.135,0.427,157.059,4
spotify:track:7dbjRLY969SvR0inx3h1eP,"Helter Skelter","Helter Skelter","Rob Zombie;Marilyn Manson",2018-07-11,215937,0,false,,2019-03-02T03:23:33Z,"metal industrial,rock industrial,metal alternativo,metal,nu metal,industrial","Nuclear Blast",0.4,0.968,7,-4.421,1,0.0769,0.000012,0.155,0.106,0.434,144.054,4
spotify:track:416cfwP0IYFWPtxzawa1iZ,"Electric Head, Pt. 1 (The Agony) - Live At Riot Fest / 2016","Astro-Creep: 2000 Live - Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head (Live At Riot Fest)","Rob Zombie",2018-03-30,313346,21,false,,2019-03-02T03:08:13Z,"metal industrial,rock industrial,metal alternativo,metal,nu metal","Rob Zombie - Astro Creep 2000 Live",0.406,0.985,11,-4.171,0,0.181,0.000772,0.000108,0.437,0.147,139.074,4
spotify:track:7xnkC1oLTNNaOYFPt1b2cS,"Super Charger Heaven - Live At Riot Fest / 2016","Astro-Creep: 2000 Live - Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head (Live At Riot Fest)","Rob Zombie",2018-03-30,221386,20,true,,2019-03-02T03:08:13Z,"metal industrial,rock industrial,metal alternativo,metal,nu metal","Rob Zombie - Astro Creep 2000 Live",0.478,0.935,8,-4.324,0,0.0735,0.000106,0.0169,0.85,0.143,91.565,4
spotify:track:6tbM7PdCTV8QBNzGyykUSM,"Real Solution #9 - Live At Riot Fest / 2016","Astro-Creep: 2000 Live - Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head (Live At Riot Fest)","Rob Zombie",2018-03-30,272920,18,true,,2019-03-02T03:08:13Z,"metal industrial,rock industrial,metal alternativo,metal,nu metal","Rob Zombie - Astro Creep 2000 Live",0.47,0.977,1,-3.765,1,0.214,0.000376,0.135,0.782,0.186,87.03,4
